STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,,INDICATOR,,MEASURE,,INEQUALITY,,OBS_VALUE,,OBS_STATUS,,UNIT_MEASURE,,UNIT_MULT,,BASE_PER,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,HS_SFRH,,L,,LW,,64,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,HS_SFRH,,L,,LW,,62,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,HS_SFRH,,L,,LW,,71,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,HS_SFRH,,L,,LW,,52,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,HS_SFRH,,L,,LW,,33,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,HS_SFRH,,L,,LW,,79,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,HS_SFRH,,L,,LW,,25,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVN,,HS_SFRH,,L,,LW,,49,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,HS_SFRH,,L,,LW,,58,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,JE_EMPL,,L,,TOT,,70,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUS,,WL_EWLH,,L,,TOT,,12.5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUT,,WL_EWLH,,L,,TOT,,5.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BEL,,WL_EWLH,,L,,TOT,,4.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CAN,,WL_EWLH,,L,,TOT,,3.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CZE,,WL_EWLH,,L,,TOT,,4.5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DNK,,WL_EWLH,,L,,TOT,,1.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FIN,,WL_EWLH,,L,,TOT,,3.6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FRA,,WL_EWLH,,L,,TOT,,7.7,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DEU,,WL_EWLH,,L,,TOT,,3.9,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GRC,,WL_EWLH,,L,,TOT,,4.5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,WL_EWLH,,L,,TOT,,1.5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISL,,WL_EWLH,,L,,TOT,,11.7,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,IRL,,WL_EWLH,,L,,TOT,,4.7,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ITA,,WL_EWLH,,L,,TOT,,3.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LUX,,WL_EWLH,,L,,TOT,,2.8,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,MEX,,WL_EWLH,,L,,TOT,,27,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NLD,,WL_EWLH,,L,,TOT,,0.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NZL,,WL_EWLH,,L,,TOT,,14,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NOR,,WL_EWLH,,L,,TOT,,1.4,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,POL,,WL_EWLH,,L,,TOT,,4.2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,PRT,,WL_EWLH,,L,,TOT,,5.6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVK,,WL_EWLH,,L,,TOT,,4.2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ESP,,WL_EWLH,,L,,TOT,,2.5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SWE,,WL_EWLH,,L,,TOT,,0.9,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHE,,WL_EWLH,,L,,TOT,,0.4,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,WL_EWLH,,L,,TOT,,25,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,WL_EWLH,,L,,TOT,,10.8,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,WL_EWLH,,L,,TOT,,10.4,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BRA,,WL_EWLH,,L,,TOT,,5.6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,WL_EWLH,,L,,TOT,,7.7,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,WL_EWLH,,L,,TOT,,2.2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,WL_EWLH,,L,,TOT,,14.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,WL_EWLH,,L,,TOT,,1.6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,RUS,,WL_EWLH,,L,,TOT,,0.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVN,,WL_EWLH,,L,,TOT,,5.6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ZAF,,WL_EWLH,,L,,TOT,,15.4,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,WL_EWLH,,L,,TOT,,10.2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUS,,WL_EWLH,,L,,MN,,18.5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUT,,WL_EWLH,,L,,MN,,8.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BEL,,WL_EWLH,,L,,MN,,5.8,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CAN,,WL_EWLH,,L,,MN,,5.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CZE,,WL_EWLH,,L,,MN,,6.7,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DNK,,WL_EWLH,,L,,MN,,2.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FIN,,WL_EWLH,,L,,MN,,5.2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FRA,,WL_EWLH,,L,,MN,,10.2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DEU,,WL_EWLH,,L,,MN,,5.7,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GRC,,WL_EWLH,,L,,MN,,6.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,WL_EWLH,,L,,MN,,2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISL,,WL_EWLH,,L,,MN,,17.9,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,IRL,,WL_EWLH,,L,,MN,,7.8,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ITA,,WL_EWLH,,L,,MN,,4.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LUX,,WL_EWLH,,L,,MN,,3.4,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,MEX,,WL_EWLH,,L,,MN,,33,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NLD,,WL_EWLH,,L,,MN,,0.6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NZL,,WL_EWLH,,L,,MN,,19.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NOR,,WL_EWLH,,L,,MN,,2.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,POL,,WL_EWLH,,L,,MN,,6.7,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,PRT,,WL_EWLH,,L,,MN,,8.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVK,,WL_EWLH,,L,,MN,,6.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ESP,,WL_EWLH,,L,,MN,,3.5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SWE,,WL_EWLH,,L,,MN,,1.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHE,,WL_EWLH,,L,,MN,,0.4,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,WL_EWLH,,L,,MN,,27.2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,WL_EWLH,,L,,MN,,15.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,WL_EWLH,,L,,MN,,13.9,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BRA,,WL_EWLH,,L,,MN,,7.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,WL_EWLH,,L,,MN,,9.6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,WL_EWLH,,L,,MN,,3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,WL_EWLH,,L,,MN,,21.5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,WL_EWLH,,L,,MN,,2.4,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,RUS,,WL_EWLH,,L,,MN,,0.2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVN,,WL_EWLH,,L,,MN,,7.9,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ZAF,,WL_EWLH,,L,,MN,,19.7,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,WL_EWLH,,L,,MN,,13.8,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUS,,WL_EWLH,,L,,WMN,,6.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUT,,WL_EWLH,,L,,WMN,,2.4,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BEL,,WL_EWLH,,L,,WMN,,2.6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CAN,,WL_EWLH,,L,,WMN,,1.2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CZE,,WL_EWLH,,L,,WMN,,2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DNK,,WL_EWLH,,L,,WMN,,0.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FIN,,WL_EWLH,,L,,WMN,,2.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FRA,,WL_EWLH,,L,,WMN,,5.2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DEU,,WL_EWLH,,L,,WMN,,1.8,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GRC,,WL_EWLH,,L,,WMN,,2.5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,WL_EWLH,,L,,WMN,,0.9,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISL,,WL_EWLH,,L,,WMN,,5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,IRL,,WL_EWLH,,L,,WMN,,1.7,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ITA,,WL_EWLH,,L,,WMN,,2.2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LUX,,WL_EWLH,,L,,WMN,,2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,MEX,,WL_EWLH,,L,,WMN,,17.4,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NLD,,WL_EWLH,,L,,WMN,,0.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NZL,,WL_EWLH,,L,,WMN,,8.6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NOR,,WL_EWLH,,L,,WMN,,0.6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,POL,,WL_EWLH,,L,,WMN,,1.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,PRT,,WL_EWLH,,L,,WMN,,3.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVK,,WL_EWLH,,L,,WMN,,2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ESP,,WL_EWLH,,L,,WMN,,1.4,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SWE,,WL_EWLH,,L,,WMN,,0.5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHE,,WL_EWLH,,L,,WMN,,0.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,WL_EWLH,,L,,WMN,,20.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,WL_EWLH,,L,,WMN,,6.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,WL_EWLH,,L,,WMN,,6.6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BRA,,WL_EWLH,,L,,WMN,,3.6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,WL_EWLH,,L,,WMN,,5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,WL_EWLH,,L,,WMN,,1.4,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,WL_EWLH,,L,,WMN,,6.8,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,WL_EWLH,,L,,WMN,,1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,RUS,,WL_EWLH,,L,,WMN,,0.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVN,,WL_EWLH,,L,,WMN,,2.9,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ZAF,,WL_EWLH,,L,,WMN,,10.4,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,WL_EWLH,,L,,WMN,,6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,HO_BASE,,L,,TOT,,12.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,HO_BASE,,L,,TOT,,11.8,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,HO_HISH,,L,,TOT,,18.4,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,PS_FSAFEN,,L,,TOT,,50,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,PS_FSAFEN,,L,,TOT,,62,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,PS_FSAFEN,,L,,MN,,54,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,PS_FSAFEN,,L,,MN,,69,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,PS_FSAFEN,,L,,WMN,,56,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,JE_EMPL,,L,,TOT,,58,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,JE_EMPL,,L,,TOT,,72,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,JE_EMPL,,L,,MN,,71,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,JE_EMPL,,L,,MN,,72,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,JE_EMPL,,L,,WMN,,45,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,JE_EMPL,,L,,WMN,,71,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,JE_LTUR,,L,,TOT,,1.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,JE_LTUR,,L,,TOT,,2.5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,JE_LTUR,,L,,MN,,0.7,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,JE_LTUR,,L,,MN,,2.5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,JE_LTUR,,L,,WMN,,1.6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,JE_LTUR,,L,,WMN,,2.4,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,SC_SNTWS,,L,,TOT,,80,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,SC_SNTWS,,L,,TOT,,89,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,SC_SNTWS,,L,,MN,,76,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,SC_SNTWS,,L,,MN,,89,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,SC_SNTWS,,L,,WMN,,83,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,SC_SNTWS,,L,,WMN,,88,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,SC_SNTWS,,L,,HGH,,92,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,SC_SNTWS,,L,,HGH,,96,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,SC_SNTWS,,L,,LW,,80,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,SC_SNTWS,,L,,LW,,88,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,ES_EDUA,,L,,TOT,,59,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,ES_EDUA,,L,,TOT,,94,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,ES_EDUA,,L,,MN,,56,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,ES_EDUA,,L,,MN,,91,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,ES_EDUA,,L,,WMN,,61,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,ES_EDUA,,L,,WMN,,96,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,EQ_WATER,,L,,TOT,,82,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,EQ_WATER,,L,,TOT,,83,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,EQ_WATER,,L,,MN,,80,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,EQ_WATER,,L,,MN,,85,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,EQ_WATER,,L,,WMN,,83,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,EQ_WATER,,L,,WMN,,81,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,CG_VOTO,,L,,TOT,,53,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,CG_VOTO,,L,,TOT,,57,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,HS_SFRH,,L,,TOT,,80,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,HS_SFRH,,L,,TOT,,46,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,HS_SFRH,,L,,MN,,84,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,HS_SFRH,,L,,MN,,52,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,HS_SFRH,,L,,WMN,,78,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,HS_SFRH,,L,,WMN,,42,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,HS_SFRH,,L,,HGH,,84,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,HS_SFRH,,L,,HGH,,67,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,HS_SFRH,,L,,LW,,76,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,HS_SFRH,,L,,LW,,26,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,WL_EWLH,,L,,TOT,,23.7,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,WL_EWLH,,L,,TOT,,1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,WL_EWLH,,L,,MN,,28.2,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,WL_EWLH,,L,,MN,,1.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,WL_EWLH,,L,,WMN,,17.1,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,WL_EWLH,,L,,WMN,,0.8,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,HO_BASE,,L,,TOT,,2.3,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,HO_HISH,,L,,TOT,,17,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,PS_FSAFEN,,L,,TOT,,47,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,PS_FSAFEN,,L,,MN,,59,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,PS_FSAFEN,,L,,WMN,,36,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,JE_EMPL,,L,,TOT,,55,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,JE_EMPL,,L,,MN,,68,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,JE_EMPL,,L,,WMN,,41,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,JE_LTUR,,L,,TOT,,1.5,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,JE_LTUR,,L,,MN,,0.8,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,JE_LTUR,,L,,WMN,,2.6,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,SC_SNTWS,,L,,TOT,,82,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,SC_SNTWS,,L,,MN,,80,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,SC_SNTWS,,L,,WMN,,85,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,SC_SNTWS,,L,,HGH,,90,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,SC_SNTWS,,L,,LW,,85,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,ES_EDUA,,L,,TOT,,43,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,ES_EDUA,,L,,MN,,41,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,ES_EDUA,,L,,WMN,,44,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,EQ_WATER,,L,,TOT,,87,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,EQ_WATER,,L,,MN,,90,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,EQ_WATER,,L,,WMN,,85,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,CG_VOTO,,L,,TOT,,66,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,HS_SFRH,,L,,TOT,,73,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,HS_SFRH,,L,,MN,,77,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,HS_SFRH,,L,,WMN,,70,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,WL_EWLH,,L,,TOT,,22,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,WL_EWLH,,L,,MN,,27.9,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CRI,,WL_EWLH,,L,,WMN,,12.7,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,PS_FSAFEN,,L,,WMN,,45,,A,,PC,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUS,,CG_SENG,,L,,TOT,,2.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUT,,CG_SENG,,L,,TOT,,1.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BEL,,CG_SENG,,L,,TOT,,2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CAN,,CG_SENG,,L,,TOT,,2.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CZE,,CG_SENG,,L,,TOT,,1.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DNK,,CG_SENG,,L,,TOT,,2,,A,,AVSCORE,,0,,,
